source_date,original_source,vessel_name,imo,ircs,mmsi,national_registry,vessel_flag_alpha3,sprfmo_vessel_id,vessel_type,gear_type_fao,length_metric_type,length_value,length_unit,gross_tonnage_value,gross_tonnage_unit,gross_register_tonnage_value,gross_register_tonnage_unit,moulded_depth_value,moulded_depth_unit,beam_value,beam_unit,engine_power_value,engine_power_unit,fish_hold_volume_value,fish_hold_volume_unit,build_year,build_location,build_country_id,authorization_status,auth_start_date,auth_end_date,flag_registered_date,authorizing_country_id,participant_group,previous_names,previous_flag,port_registry
2025-08-26,SPRFMO,SHUNZE805,8779994.0,BZ4VO,,(ZHE)CHUAN DENG(JI)(2024)FT-200288,CHN,,LP,09.1,length_loa,44.98,METER,496.0,,,,3.8,METER,8.0,METER,735.0,KW,463.03,CUBIC_METER,,daishan zhejiang,,AUTHORIZED,2022-05-20,2026-04-01,2019-12-27,CHN,,PU YUAN 825,,zhoushan
2025-08-26,SPRFMO,PU YUAN 826,8776813.0,BZ5VO,,(ZHE)CHUANDENG(JI)(2022)FT-200065,CHN,,LP,09.1,length_loa,44.98,METER,496.0,,,,3.8,METER,8.0,METER,662.0,KW,356.12,CUBIC_METER,,daishan zhejiang,,AUTHORIZED,2022-06-21,2027-03-31,2019-11-21,CHN,,,,zhoushan
2025-08-26,SPRFMO,PU YUAN 827,8776203.0,BZ1VB,,(ZHE)CHUANDENG(JI)(2024)FT-200013,CHN,,LP,09.1,length_loa,44.98,METER,477.0,,,,3.8,METER,8.0,METER,551.0,KW,303.0,CUBIC_METER,,ningbo,,AUTHORIZED,2024-07-29,2029-03-30,2017-03-31,CHN,,,,zhoushan
2025-08-26,SPRFMO,NING TAI 35,8778732.0,BZ5UV,,(ZHE)CHUAN  DENG (JI)(2023)FT-200196,CHN,,LP,09.1,length_loa,44.98,METER,478.0,,478.0,,3.8,METER,8.0,METER,698.0,KW,400.91,CUBIC_METER,,daishan zhejiang,,AUTHORIZED,2025-02-12,2029-03-30,2017-04-01,CHN,,PU YUAN 828,,zhoushan
2025-08-26,SPRFMO,PU YUAN 837,8775223.0,BZ7VO,,(ZHE)CHUANDENG(JI)(2024)FT-200233,CHN,,LO,09.1,length_loa,44.98,METER,496.0,,,,3.8,METER,8.0,METER,662.0,KW,356.12,CUBIC_METER,,daishan zhejiang,,AUTHORIZED,2025-01-06,2029-03-30,2017-03-31,CHN,,,,zhoushan
2025-08-26,SPRFMO,PU YUAN 838,8775601.0,BZ6UV,,(ZHE)CHUANDENG(JI)(2022)FT-200072,CHN,,LP,09.1,length_loa,44.98,METER,475.0,,475.0,,3.8,METER,8.0,METER,735.0,KW,356.12,CUBIC_METER,,TAIZHOU,,AUTHORIZED,2024-04-12,2027-03-30,2024-04-12,CHN,,,,zhoushan
2025-08-26,SPRFMO,PU YUAN 855,8780266.0,BZ7UV,,(ZHE)CHUANDENG(JI)(2024)FT-200053,CHN,,LP,09.1,length_loa,44.98,METER,495.0,,,,3.8,METER,8.0,METER,735.0,KW,332.0,CUBIC_METER,,ningbo,,AUTHORIZED,2023-02-17,2029-03-30,2016-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,PU YUAN 856,8780008.0,BZ8VO,,(ZHE)CHUAN  DENG (JI)(2024)FT-200109,CHN,,LP,09.1,length_loa,44.98,METER,498.0,,,,3.8,METER,8.0,METER,551.0,KW,329.0,CUBIC_METER,,xiangshan ningbo,,AUTHORIZED,2024-07-31,2029-03-30,2020-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,PU YUAN 868,8780280.0,BZ9VO,,(ZHE)CHUAN DENG(JI)(2024)FT-200280,CHN,,LP,09.1,length_loa,44.98,METER,495.0,,,,3.8,METER,8.0,METER,698.0,KW,328.48,CUBIC_METER,,ningbo,,AUTHORIZED,2025-01-15,2029-03-30,2017-05-02,CHN,,,,zhoushan
2025-08-26,SPRFMO,HANYI877,8780278.0,BZ8UV,,(ZHE)CHUANDENG(JI)(2024)FT-200095,CHN,,LP,09.1,length_loa,44.98,METER,495.0,,495.0,,3.8,METER,8.0,METER,735.0,KW,332.26,CUBIC_METER,,ningbo,,AUTHORIZED,2024-07-29,2029-03-30,2016-04-01,CHN,,PU YUAN 877,,zhoushan
2025-08-26,SPRFMO,PU YUAN 885,8780010.0,BZ2VP,,(ZHE)CHUAN  DENG (JI)(2024)FT-200073,CHN,,LP,09.1,length_loa,44.98,METER,498.0,,,,3.8,METER,8.0,METER,662.0,KW,439.84,CUBIC_METER,,xiangshan ningbo,,AUTHORIZED,2024-07-09,2029-03-30,2020-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,PUYUAN886,8780307.0,BZ3VP,,(ZHE)CHUAN  DENG (JI)(2024)FT-200295,CHN,,LP,09.1,length_loa,44.98,METER,496.0,,496.0,,3.8,METER,8.0,METER,662.0,KW,328.46,CUBIC_METER,,ningbo,,AUTHORIZED,2025-02-12,2029-03-30,2016-03-30,CHN,,,,zhoushan
2025-08-26,SPRFMO,PU YUAN 887,8779425.0,BZ4VP,,(ZHE)CHUANDENG(JI)(2023)FT-200167,CHN,,LP,09.1,length_loa,44.98,METER,496.0,,496.0,,3.8,METER,8.0,METER,735.0,KW,328.46,CUBIC_METER,,ningbo,,AUTHORIZED,2025-01-15,2029-03-30,2017-05-02,CHN,,,,zhoushan
2025-08-26,SPRFMO,PU YUAN 898,8779803.0,BZ6VK,,(ZHE)CHUAN  DENG (JI)(2024)FT-200139,CHN,,LP,09.1,length_loa,44.98,METER,498.0,,498.0,,3.8,METER,8.0,METER,662.0,KW,328.0,CUBIC_METER,,xiangshan ningbo,,AUTHORIZED,2024-07-23,2029-03-30,2020-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RONG YUAN YU 168,8794451.0,BBKF2,,(LU)CHUAN DENG (JI)(2022)FT-200138,CHN,,LP,09.1,length_loa,49.4,METER,403.0,,,,4.2,METER,8.0,METER,960.0,KW,662.48,CUBIC_METER,,shandong rongcheng,,AUTHORIZED,2025-02-24,2029-03-30,2017-11-14,CHN,,,,shidao
2025-08-26,SPRFMO,RONG YUAN YU 169,8774712.0,BBKF3,,(LU)CHUANDENG(JI)(2022)FT-200079,CHN,,LP,09.1,length_loa,43.23,METER,403.0,,,,4.2,METER,8.0,METER,960.0,KW,464.0,CUBIC_METER,,shandong rongcheng,,AUTHORIZED,2016-03-08,2026-03-31,2015-08-31,CHN,,,,shidao
2025-08-26,SPRFMO,RUN DA 601,8777221.0,BZ2VB,,(ZHE)CHUANDENG(JI)(2019)FT-200136,CHN,,LP,09.1,length_loa,44.98,METER,482.0,,,,3.8,METER,8.0,METER,698.0,KW,345.9,CUBIC_METER,,ningbo,,AUTHORIZED,2023-01-11,2027-03-31,2016-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 602,8777245.0,BZ3VB,,(ZHE)CHUANDENG(JI)(2019)FT-200137,CHN,,LP,09.1,length_loa,44.98,METER,482.0,,,,3.8,METER,8.0,METER,698.0,KW,345.9,CUBIC_METER,,ningbo,,AUTHORIZED,2023-01-11,2027-03-31,2016-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 605,8777570.0,BZ1VJ,,(ZHE)CHUANDENG(JI)(2022)FT-200085,CHN,,LP,09.1,length_loa,53.07,METER,736.0,,,,6.0,METER,8.6,METER,1000.0,KW,516.92,CUBIC_METER,,ningbo,,AUTHORIZED,2022-09-09,2027-03-31,2016-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 607,8778768.0,BZ3VJ,,(ZHE)CHUANDENG(JI)(2020)FT-200144,CHN,,LO,09.1,length_loa,53.07,METER,732.0,,732.0,,6.0,METER,8.6,METER,993.0,KW,516.92,CUBIC_METER,,ningbo,,AUTHORIZED,2018-09-12,2026-03-31,2018-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,NINGTAI717,8778770.0,BZ4VJ,,(ZHE)CHUANDENG(JI)(2020)FT-200092,CHN,,LP,09.1,length_loa,53.45,METER,732.0,,732.0,,6.0,METER,8.6,METER,698.0,KW,516.9,CUBIC_METER,,ningbo,,AUTHORIZED,2025-02-11,2029-03-30,2018-04-01,CHN,,RUN DA 608,,zhoushan
2025-08-26,SPRFMO,RUN DA 610,8778782.0,BZ5VJ,,(ZHE)CHUANDENG(JI)(2020)FT-200137,CHN,,LP,09.1,length_loa,53.07,METER,731.0,,,,6.0,METER,8.6,METER,993.0,KW,516.92,CUBIC_METER,,ningbo,,AUTHORIZED,2018-04-01,2026-03-31,2018-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 617,8775235.0,BZ6VJ,,(ZHE)CHUAN  DENG (JI)(2024)FT-200292,CHN,,LP,09.1,length_loa,53.45,METER,731.0,,,,6.0,METER,8.6,METER,1000.0,KW,516.92,CUBIC_METER,,XIANG SHAN,,AUTHORIZED,2025-01-16,2029-03-30,2017-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 618,8777568.0,BZ7VJ,,(ZHE)CHUANDENG(JI)(2019)FT-200179,CHN,,LP,09,length_loa,53.07,METER,736.0,,,,6.0,METER,8.6,METER,698.0,KW,516.92,CUBIC_METER,,ningbo,,AUTHORIZED,2023-06-27,2026-03-31,2016-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 677,8777556.0,BZ8VJ,,(ZHE)CHUANDENG(JI)(2020)FT-200125,CHN,,LP,09.1,length_loa,53.45,METER,732.0,,,,6.0,METER,8.6,METER,993.0,KW,516.92,CUBIC_METER,,ningbo,,AUTHORIZED,2024-02-19,2028-03-30,2016-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 688,,BZ9VJ,,(ZHE)CHUAN DENG (JI)(2012)FT-200053 HAO,CHN,,LP,09,length_loa,53.45,METER,731.0,,,,6.0,METER,8.6,METER,698.0,KW,620.64,CUBIC_METER,,ningbo,,UNAUTHORIZED,2013-04-01,2016-03-31,2013-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,RUN DA 9,8776289.0,BBEJ9,,(LU)CHUAN DENG(JI) (2022)FT-200131,CHN,,LP,09.1,length_loa,67.68,METER,1491.0,,,,7.0,METER,11.3,METER,1760.0,KW,1799.01,CUBIC_METER,,SHI DAO,,AUTHORIZED,2022-12-16,2026-03-31,2019-04-01,CHN,,,,shidao
2025-08-26,SPRFMO,YING HAI 798,8782848.0,BZ2VJ,,(ZHE）CHUANDENG(JI)(2023)FT-200174,CHN,,LP,09.1,length_loa,53.07,METER,736.0,,,,6.0,METER,8.6,METER,979.0,KW,517.0,CUBIC_METER,,ningbo,,AUTHORIZED,2019-11-21,2028-03-30,2019-11-21,CHN,,RUN DA 606; SU YUAN YU 8,,ZHOU SHAN
2025-08-26,SPRFMO,TAI HONG,,BZSX2,,(YUE)CHUAN DENG (JI)(2012)FT-200001 HAO,CHN,,LP,09,length_loa,43.6,METER,538.0,,,,3.55,METER,8.5,METER,955.5,KW,538.95,CUBIC_METER,,japan,JPN,UNAUTHORIZED,2013-04-01,2016-03-31,2013-04-01,CHN,,TAI  HONG,,guangzhou
2025-08-26,SPRFMO,ZHOUYU975,8777063.0,BZZT,,(ZHE)CHUANDENG(JI)(2024)FT-200187,CHN,,LO,09.1,length_loa,57.5,METER,950.0,,,,6.2,METER,9.8,METER,735.0,KW,1044.0,CUBIC_METER,,ningbo xiangshan,,AUTHORIZED,2024-10-09,2029-03-30,2017-04-01,CHN,,TAI PING YANG 10/LU YAN YUAN YU 011,,ZHOUSHAN
2025-08-26,SPRFMO,TAI PING YANG 2,,BZUV7,,(ZHE)CHUAN DENG (JI)(2013)FT-100020 HAO,CHN,,LP,09,length_loa,39.34,METER,398.0,,,,3.7,METER,7.3,METER,400.0,KW,230.0,CUBIC_METER,,ningbo xiangshan,,UNAUTHORIZED,2014-05-19,2016-03-31,2013-04-01,CHN,,,,ningbo
2025-08-26,SPRFMO,LU YAN YUAN YU 010,,BZZS,,(LU)CHUAN DENG (JI)(2014)FT-200001 HAO,CHN,,LP,09,length_loa,57.5,METER,950.0,,,,6.2,METER,9.8,METER,735.0,KW,1044.0,CUBIC_METER,,ningbo xiangshan,,UNAUTHORIZED,2014-01-17,2017-03-31,2014-01-17,CHN,,TAI PING YANG 9,,YAN TAI
2025-08-26,SPRFMO,TAI XING 1,8776485.0,BZTV5,,(YUE)CHUANDENG(JI)(2024)FT-200017,CHN,,LO,09,length_lbp,67.68,METER,1491.0,,,,7.0,METER,11.3,METER,1470.0,KW,2115.0,CUBIC_METER,,rongcheng,,AUTHORIZED,2019-06-26,2028-03-30,2019-06-26,CHN,,,,GUANG ZHOU
2025-08-26,SPRFMO,TIAN YUE 1,8779023.0,BZ8VQ,,(ZHE)CHUANDENG(JI)(2022)FT-200105,CHN,,LP,09.1,length_loa,59.62,METER,955.0,,955.0,,6.2,METER,9.8,METER,1400.0,KW,1010.44,CUBIC_METER,,NingBo,,AUTHORIZED,2022-12-09,2027-03-31,2019-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,SHUNZE72,8782628.0,BBLZ1,,(ZHE)CHUANDENG(JI)(2023)FT-200213,CHN,,LP,09.1,length_lbp,58.92,METER,1266.0,,,,5.2,METER,10.8,METER,882.0,KW,1749.7,CUBIC_METER,,weihai,,AUTHORIZED,2024-04-10,2028-03-30,2017-04-01,CHN,,WEI YU 16,,ZHOUSHAN
2025-08-26,SPRFMO,SHUNZE76,8782587.0,BBLZ2,,(ZHE)CHUANDENG(JI)(2023)FT-200222,CHN,,LP,09.1,length_loa,59.67,METER,917.0,,,,6.2,METER,9.8,METER,882.0,KW,1523.6,CUBIC_METER,,WEIHAI,,AUTHORIZED,2024-01-25,2029-03-30,2017-04-01,CHN,,WEI YU 18,,ZHOUSHAN
2025-08-26,SPRFMO,WEI YU 19,8782630.0,BBLZ3,,(LU) CHUAN DENG(JI)(2022)FT-200149,CHN,,LP,09.1,length_loa,58.02,METER,1266.0,,,,5.2,METER,10.8,METER,882.0,KW,1749.7,CUBIC_METER,,weihai,,AUTHORIZED,2025-01-16,2029-03-30,2017-04-01,CHN,,,,weihai
2025-08-26,SPRFMO,XIN JI LI 15,8777594.0,BZ3UV,,(ZHE)CHUANDENG(JI)(2021)FT-200012,CHN,,LP,09.1,length_loa,59.96,METER,942.0,,,,6.2,METER,9.8,METER,882.0,KW,1726.4,CUBIC_METER,,CHIAN NINGBO,,AUTHORIZED,2025-03-16,2029-03-30,2012-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,XIN JI LI 16,8777609.0,BZ5UU,,(ZHE)CHUANDENG(JI)(2022)FT-200223,CHN,,LP,09.1,length_loa,59.96,METER,942.0,,,,6.2,METER,9.8,METER,971.0,KW,1726.4,CUBIC_METER,,CHIAN NINGBO,,AUTHORIZED,2025-03-16,2029-03-30,2012-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,SHUNZE5,8777582.0,BZ6VS,,(ZHE)CHUAN  DENG (JI)(2024)FT-200177,CHN,,LP,09.1,length_loa,59.62,METER,951.0,,,,6.2,METER,9.8,METER,1400.0,KW,850.06,CUBIC_METER,,CHIAN NINGBO,,AUTHORIZED,2024-10-10,2029-03-30,2018-01-31,CHN,,XIN JI LI 5,,zhoushan
2025-08-26,SPRFMO,XIN SHI JI NO.16,9019951.0,BZUT3,,(ZHE)CHUAN  DENG (JI)(2017)FT-200097HAO,CHN,,LP,09.1,length_loa,48.95,METER,476.0,,,,3.8,METER,8.9,METER,1060.0,KW,543.08,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2017-10-11,2021-10-14,2017-06-22,CHN,,,,zhoushan
2025-08-26,SPRFMO,XIN SHI JI NO.2,,BZUT2,,(ZHE)CHUAN DENG (JI)(2013)FT-200044 HAO,CHN,,LP,09,length_loa,46.0,METER,623.0,,,,3.75,METER,8.8,METER,1029.0,KW,741.19,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2013-05-21,2016-03-31,2013-05-21,CHN,,,,zhoushan
2025-08-26,SPRFMO,YAN YU 647,8776851.0,BBRQ,,（LU）CHUAN DENG (JI)（2015）FT-200054HAO,CHN,,LP,09.1,length_loa,38.74,METER,294.0,,,,3.82,METER,7.6,METER,441.0,KW,160.0,CUBIC_METER,,dalian,,UNAUTHORIZED,2017-06-02,2017-12-21,2017-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,YAN YU 648,,BBRR,,(LU)CHUAN DENG (JI)(2013)FT-200120 HAO,CHN,,LP,09,length_loa,38.74,METER,294.0,,,,3.82,METER,7.6,METER,441.0,KW,160.0,CUBIC_METER,,dalian,,UNAUTHORIZED,2014-04-01,2017-03-31,2014-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,YAN YU 649,,BBRY,,(LU)CHUAN DENG (JI)(2013)FT-200121 HAO,CHN,,LP,09,length_loa,38.74,METER,296.0,,,,3.82,METER,7.6,METER,441.0,KW,160.0,CUBIC_METER,,"Tangu, tianjin",,UNAUTHORIZED,2014-04-01,2017-03-31,2012-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,YAN YU 650,8776863.0,BBRZ,,（LU）CHUAN DENG (JI)（2015）FT-200057HAO,CHN,,LP,09.1,length_loa,38.74,METER,296.0,,,,3.82,METER,7.6,METER,441.0,KW,160.0,CUBIC_METER,,"Tangu, tianjin",,UNAUTHORIZED,2017-06-02,2017-12-21,2017-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,YAN YU 658,8776928.0,BBJW,,（LU）CHUAN DENG (JI)（2015）FT-200058HAO,CHN,,LP,09.1,length_loa,38.74,METER,294.0,,,,3.82,METER,7.6,METER,441.0,KW,160.0,CUBIC_METER,,"Tangu, tianjin",,UNAUTHORIZED,2017-06-02,2017-12-21,2017-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,YAN YU 659,8776980.0,BBJX,,（LU）CHUAN DENG (JI)（2015）FT-200059HAO,CHN,,LP,09.1,length_loa,38.74,METER,294.0,,,,3.82,METER,7.6,METER,441.0,KW,160.0,CUBIC_METER,,"Tangu, Tianjin",,UNAUTHORIZED,2017-06-02,2017-12-21,2017-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,YAN YU 661,,BZYV,,(LU)CHUAN DENG (JI)(2013)FT-200089 HAO,CHN,,LP,,length_loa,38.56,METER,297.0,,,,3.82,METER,7.6,METER,441.0,KW,142.0,CUBIC_METER,,dalian,,UNAUTHORIZED,2014-04-01,2017-03-31,,CHN,,yantai,,
2025-08-26,SPRFMO,YAN YU 662,8776992.0,BZYW,,(LU)CHUAN DENG (JI)(2013)FT-200090 HAO,CHN,,LP,09.1,length_loa,38.56,METER,297.0,,,,3.82,METER,7.6,METER,441.0,KW,142.0,CUBIC_METER,,dalian,,UNAUTHORIZED,2017-06-02,2017-12-21,2017-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,YAN YU 663,,BZYX,,(LU)CHUAN DENG (JI)(2013)FT-200091 HAO,CHN,,LP,,length_loa,38.56,METER,296.0,,,,3.82,METER,7.6,METER,441.0,KW,142.0,CUBIC_METER,,qingdao,,UNAUTHORIZED,2014-04-01,2017-03-31,,CHN,,yantai,,
2025-08-26,SPRFMO,YAN YU 664,,BZYJ,,(LU)CHUAN DENG (JI)(2013)FT-200092 HAO,CHN,,LP,,length_loa,38.66,METER,296.0,,,,3.82,METER,7.6,METER,441.0,KW,142.0,CUBIC_METER,,qingdao,,UNAUTHORIZED,2014-04-01,2017-03-31,,CHN,,yantai,,
2025-08-26,SPRFMO,YONG XING 1,8776497.0,BZTV9,,(YUE)CHUANDENG(JI)(2024)FT-200018,CHN,,LP,09.1,length_lbp,67.68,METER,1491.0,,,,7.0,METER,11.3,METER,1470.0,KW,2115.0,CUBIC_METER,,rongcheng,,AUTHORIZED,2019-06-26,2028-03-30,2017-04-01,CHN,,,,GUANG ZHOU
2025-08-26,SPRFMO,YONGFA18,8775596.0,BZ9UV,,(ZHE)CHUANDENG(JI)(2024)FT-200133,CHN,,LP,09.1,length_loa,59.62,METER,948.0,,948.0,,6.2,METER,9.8,METER,1323.0,KW,1023.0,CUBIC_METER,,PU TUO,,AUTHORIZED,2024-07-29,2029-03-30,2014-04-01,CHN,,ZHANHAI007,,NINGBO
2025-08-26,SPRFMO,ZHE PU YUAN 68,8774932.0,BZ7VP,,(ZHE)CHUAN  DENG (JI)(2023)FT-200111,CHN,,LP,09.1,length_loa,59.67,METER,946.0,,,,6.2,METER,9.8,METER,1400.0,KW,815.93,CUBIC_METER,,daishan zhejiang,,AUTHORIZED,2024-08-19,2029-03-30,2017-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,ZHE YUAN DONG 608,,BKRO3,,(ZHE)CHUAN DENG (JI)(2013)FT-200167 HAO,CHN,,LP,09,length_loa,45.6,METER,463.0,,,,3.6,METER,8.0,METER,735.0,KW,382.0,CUBIC_METER,,japan,JPN,UNAUTHORIZED,2014-05-19,2016-03-31,2013-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,ZHEN FA 5,8776552.0,BBKC5,,(LU)CHUANDENG(JI)(2022)FT-200119,CHN,,LP,09.1,length_loa,59.67,METER,950.0,,950.0,,6.2,METER,9.8,METER,1471.0,KW,815.93,CUBIC_METER,,ZHEJIANG NINGBO,,AUTHORIZED,2024-09-19,2029-03-30,2017-04-01,CHN,,,,shidao
2025-08-26,SPRFMO,ZHANHAI015,8776796.0,BZXI,,(YUE)CHUANDENG(JI)(2024)FT-200068,CHN,,LO,09.1,length_loa,57.5,METER,955.0,,,,6.2,METER,9.8,METER,1471.0,KW,816.0,CUBIC_METER,,ZHEJIANG NINGBO,,AUTHORIZED,2025-02-04,2030-03-30,2017-04-01,CHN,,"ZHANHAI005,YONGFA16",,SHEKOU
2025-08-26,SPRFMO,ZHEN XING NO.1,8989446.0,BZYF2,,(LU)CHUAN  DENG (JI)(2017)FT-200136,CHN,,LP,09,length_loa,63.8,METER,1405.0,,,,6.4,METER,11.4,METER,1213.0,KW,1600.0,CUBIC_METER,,guangzhou,,UNAUTHORIZED,2020-12-23,2022-02-18,2016-04-01,CHN,,,,yantai
2025-08-26,SPRFMO,ZHOU HONG YUAN 1,8777001.0,BZ1VF,,(ZHE)CHUAN  DENG (JI)(2024)FT-200089,CHN,,LP,09,length_loa,80.62,METER,2061.0,,,,6.8,METER,13.2,METER,1765.0,KW,2067.95,CUBIC_METER,,zhoushan,,AUTHORIZED,2019-04-01,2029-03-30,2019-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,ZHOUHONG YUAN 16,8782769.0,BZ6VM,,(ZHE)CHUAN  DENG (JI)(2023)FT-200120,CHN,,LP,09.1,length_loa,53.45,METER,731.0,,,,6.0,METER,8.6,METER,662.0,KW,569.07,CUBIC_METER,,zhoushan,,AUTHORIZED,2016-04-14,2026-03-31,2015-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,ZHOU HONG YUAN 2,8776318.0,BZ2VF,,(ZHE)CHUANDENG(JI)(2025)FT-200048,CHN,,LO,09,length_loa,77.91,METER,2020.0,,,,6.6,METER,13.0,METER,1471.0,KW,2302.58,CUBIC_METER,,NINGBO,,AUTHORIZED,2020-02-12,2030-03-30,2019-12-27,CHN,,,,zhoushan
2025-08-26,SPRFMO,ZHOUHONG YUAN 7,8782783.0,BZ5VM,,(ZHE)CHUAN  DENG (JI)(2023)FT-200087,CHN,,LP,09.1,length_loa,53.45,METER,731.0,,,,6.0,METER,8.6,METER,662.0,KW,568.78,CUBIC_METER,,zhoushan,,AUTHORIZED,2022-10-25,2027-03-31,2015-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,ZHOU HONG YUAN 9,8782771.0,BZ8UU,,(ZHE)CHUAN  DENG (JI)(2023)FT-200134,CHN,,LP,09.1,length_loa,44.98,METER,472.0,,,,3.8,METER,8.0,METER,551.0,KW,488.85,CUBIC_METER,,ningbo,,AUTHORIZED,2016-04-01,2026-04-01,2015-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,ZHOU YU 5,8708294.0,BZ6UU,,（ZHE）CHUANDENG（JI）（2020）LS-200001,CHN,,LP,09.1,length_loa,63.68,METER,1096.0,,,,6.95,METER,10.6,METER,1323.0,KW,1000.0,CUBIC_METER,,japan,JPN,UNAUTHORIZED,2017-04-01,2025-03-31,2017-04-01,CHN,,,SLE,zhoushan
2025-08-26,SPRFMO,ZHOU YU 6,8911047.0,BZ7UU,,（ZHE）CHUANDENG（JI）（2020）LS-200002,CHN,,LP,09.1,length_loa,60.47,METER,980.0,,,,6.6,METER,10.2,METER,1323.0,KW,900.0,CUBIC_METER,,japan,JPN,UNAUTHORIZED,2017-04-01,2025-03-31,2017-04-01,CHN,,,SLE,zhoushan
2025-08-26,SPRFMO,HONG DA 18,8779114.0,BZ4VM,,(ZHE)CHUANDENG(JI)(2023)FT-200159,CHN,,LP,09.1,length_loa,65.79,METER,1322.0,,,,6.95,METER,11.0,METER,882.0,KW,1248.87,CUBIC_METER,,NingBo,,AUTHORIZED,2024-07-29,2028-03-30,2017-04-01,CHN,,,,zhoushan
2025-08-26,SPRFMO,MAINSTREAM,8729676.0,ZMAK,,62914,NZL,,TO,03,length_loa,90.4,METER,4407.0,,,,9.5,METER,16.0,METER,3841.85,KW,2140.0,CUBIC_METER,,"Nikolayev, Ukraine",,UNAUTHORIZED,2015-05-15,2016-04-30,2015-05-01,NZL,,Pyotr Ruban,VUT,Lyttleton
2025-08-26,SPRFMO,ANDROMEDA,8806242.0,LYRJ,,KL 727,LTU,,FO,99.9,length_loa,136.01,METER,5899.0,,5899.0,,10.5,METER,18.0,METER,4600.0,KW,8372.7,CUBIC_METER,,"Shikoku Dockyard, Japan",,UNAUTHORIZED,2018-01-31,2018-12-31,2018-01-01,,EUROPEAN UNION,WHITE MANTA; SUN EMILIA,BHS,KLAIPEDA
2025-08-26,SPRFMO,SEIN HONOR,9047257.0,D7DC,,JJR-211047,KOR,,FO,99.9,length_loa,134.02,METER,7313.0,,7313.0,,20.8,METER,10.17,METER,7066.0,KW,11161.0,CUBIC_METER,,"Shin Kochijyuko, Japan",,AUTHORIZED,2022-01-11,2027-01-10,2022-01-11,KOR,,CAPELLA,LTU,"JEJU, KOREA"
2025-08-26,SPRFMO,CASSIOPEA,9047269.0,LYTA,,KL 808,LTU,,FO,99.9,length_loa,134.02,METER,7326.0,,7326.0,,10.0,METER,20.8,METER,7060.0,KW,11127.6,CUBIC_METER,,"Shin Kochijyuko, Japan",,UNAUTHORIZED,2020-01-01,2020-12-31,2020-01-01,,EUROPEAN UNION,SARONIC WAVE; MAGELLAN PHOENIX,PAN,KLAIPEDA
2025-08-26,SPRFMO,LIBRA,9009683.0,LYRT,,KL 746,LTU,,FO,99.9,length_loa,120.7,METER,4587.0,,4587.0,,10.0,METER,16.6,METER,5295.0,KW,6689.18,CUBIC_METER,,Kyokuyo Corp,,AUTHORIZED,2025-01-01,2025-12-30,2020-01-01,,EUROPEAN UNION,NORDIC FROST; FORTE LAURETTE; MERCHANT; AZUR MERCHANT,BHS,KLAIPEDA
2025-08-26,SPRFMO,SAGA,8607191.0,SNIC,,GDY-150,POL,,01.2.3 - Trawlers - Stern Trawlers - Factory,03.29,length_loa,120.42,METER,7765.0,,,,12.22,METER,19.0,METER,5296.0,KW,5728.1,CUBIC_METER,,"Volkswerft Stralsund GmbH, Stralsund - Germany",,UNAUTHORIZED,2018-01-31,2018-12-31,2018-01-01,,EUROPEAN UNION,BLUE WAVE; ALTA; WHITE SHARK; VASILIY FILIPPOV,BLZ,GDYNIA
