SENDER,FLAG,IRCS,NAME,IMO_NUMBER,EXT_MARK,TYPE,TONNAGE,LENGTH,POWER,AUTHORISED,SPECIES,STARTS,ENDS
NOR,NOR,LHAP,ST�DIG,9919228,"TF-234 T",,"LC 752","OA 39","HP 1795",Yes,XDS,03-JAN-25,31-DEC-25
NOR,NOR,JXXI,"LIGRUNN II",9287508,"VL-145 �N",,"LC 2282","OA 70","HP 5793",Yes,CAP,03-JAN-25,31-DEC-25
NOR,NOR,JXXI,"LIGRUNN II",9287508,"VL-145 �N",,"LC 2282","OA 70","HP 5793",Yes,MAC,03-JAN-25,31-DEC-25
NOR,NOR,JXXI,"LIGRUNN II",9287508,"VL-145 �N",,"LC 2282","OA 70","HP 5793",Yes,HOM,03-JAN-25,31-DEC-25
NOR,NOR,JXXI,"LIGRUNN II",9287508,"VL-145 �N",,"LC 2282","OA 70","HP 5793",Yes,WHB,03-JAN-25,31-DEC-25
NOR,NOR,JXXI,"LIGRUNN II",9287508,"VL-145 �N",,"LC 2282","OA 70","HP 5793",Yes,HER,03-JAN-25,31-DEC-25
NOR,NOR,LGYF,LIAFJORD,9935973,"VL-3 �N",,"LC 2692","OA 72","HP 6300",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LGYF,LIAFJORD,9935973,"VL-3 �N",,"LC 2692","OA 72","HP 6300",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LGYF,LIAFJORD,9935973,"VL-3 �N",,"LC 2692","OA 72","HP 6300",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LGYF,LIAFJORD,9935973,"VL-3 �N",,"LC 2692","OA 72","HP 6300",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LGYF,LIAFJORD,9935973,"VL-3 �N",,"LC 2692","OA 72","HP 6300",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LFKW,LIBAS,9850989,"VL-1 �N",,"LC 4552","OA 86","HP 8046",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LFKW,LIBAS,9850989,"VL-1 �N",,"LC 4552","OA 86","HP 8046",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LFKW,LIBAS,9850989,"VL-1 �N",,"LC 4552","OA 86","HP 8046",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LFKW,LIBAS,9850989,"VL-1 �N",,"LC 4552","OA 86","HP 8046",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LFKW,LIBAS,9850989,"VL-1 �N",,"LC 4552","OA 86","HP 8046",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LLAS,HARGO,9194323,"VL-63 AV",,"LC 1190","OA 62","HP 3750",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LLAS,HARGO,9194323,"VL-63 AV",,"LC 1190","OA 62","HP 3750",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LLAS,HARGO,9194323,"VL-63 AV",,"LC 1190","OA 62","HP 3750",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LLAS,HARGO,9194323,"VL-63 AV",,"LC 1190","OA 62","HP 3750",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LIZI,RADEK,9198513,"VL-72 AV",,"LC 630","OA 45","HP 3200",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LIZI,RADEK,9198513,"VL-72 AV",,"LC 630","OA 45","HP 3200",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LIZI,RADEK,9198513,"VL-72 AV",,"LC 630","OA 45","HP 3200",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LIZI,RADEK,9198513,"VL-72 AV",,"LC 630","OA 45","HP 3200",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LMWR,"MALENE S",9213973,"H-77 AV",,"LC 2190","OA 68","HP 7507",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LMWR,"MALENE S",9213973,"H-77 AV",,"LC 2190","OA 68","HP 7507",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LMWR,"MALENE S",9213973,"H-77 AV",,"LC 2190","OA 68","HP 7507",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LMWR,"MALENE S",9213973,"H-77 AV",,"LC 2190","OA 68","HP 7507",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LMWR,"MALENE S",9213973,"H-77 AV",,"LC 2190","OA 68","HP 7507",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LNXT,"KROSS�Y 1",6806535,"VL-12 BN",,"LC 644","OA 54","HP 1100",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LDGS,HAVDR�N,9657208,"VL-70 BN",,"LC 1967","OA 70","HP 4080",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LDGS,HAVDR�N,9657208,"VL-70 BN",,"LC 1967","OA 70","HP 4080",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LDGS,HAVDR�N,9657208,"VL-70 BN",,"LC 1967","OA 70","HP 4080",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LDGS,HAVDR�N,9657208,"VL-70 BN",,"LC 1967","OA 70","HP 4080",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LDGS,HAVDR�N,9657208,"VL-70 BN",,"LC 1967","OA 70","HP 4080",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LCMN,R�DHOLMEN,9118044,"N-118 LN",,"LC 1879","OA 75","HP 7242",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LCMN,R�DHOLMEN,9118044,"N-118 LN",,"LC 1879","OA 75","HP 7242",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LCMN,R�DHOLMEN,9118044,"N-118 LN",,"LC 1879","OA 75","HP 7242",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LCMN,R�DHOLMEN,9118044,"N-118 LN",,"LC 1879","OA 75","HP 7242",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LMDO,STOREKNUT,9143570,"H-380 AV",,"LC 2138","OA 71","HP 6700",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LMDO,STOREKNUT,9143570,"H-380 AV",,"LC 2138","OA 71","HP 6700",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LMDO,STOREKNUT,9143570,"H-380 AV",,"LC 2138","OA 71","HP 6700",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LHBM,GOLLENES,9943281,"M-31 H�",,"LC 2522","OA 70","HP 5300",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LHBM,GOLLENES,9943281,"M-31 H�",,"LC 2522","OA 70","HP 5300",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LHBM,GOLLENES,9943281,"M-31 H�",,"LC 2522","OA 70","HP 5300",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LHBM,GOLLENES,9943281,"M-31 H�",,"LC 2522","OA 70","HP 5300",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LHBM,GOLLENES,9943281,"M-31 H�",,"LC 2522","OA 70","HP 5300",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LHBM,GOLLENES,9943281,"M-31 H�",,"LC 2522","OA 70","HP 5300",Yes,XDS,02-JAN-25,31-DEC-25
NOR,NOR,LEBB,GRANIT,9796896,"H-11 AV",,"LC 4427","OA 81","HP 9400",Yes,XDS,02-JAN-25,31-DEC-25
NOR,NOR,JXRX,"KARINE H",9252515,"VL-62 AV",,"LC 3457","OA 71","HP 7600",Yes,XDS,02-JAN-25,31-DEC-25
NOR,NOR,LCYN,VENDLA,9646091,"H-4 AV",,"LC 2987","OA 76","HP 4000",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LCYN,VENDLA,9646091,"H-4 AV",,"LC 2987","OA 76","HP 4000",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LCYN,VENDLA,9646091,"H-4 AV",,"LC 2987","OA 76","HP 4000",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LCYN,VENDLA,9646091,"H-4 AV",,"LC 2987","OA 76","HP 4000",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LCYN,VENDLA,9646091,"H-4 AV",,"LC 2987","OA 76","HP 4000",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LIWG,BRENNHOLM,9268655,"H-1 BN",,"LC 2715","OA 75","HP 6870",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LIWG,BRENNHOLM,9268655,"H-1 BN",,"LC 2715","OA 75","HP 6870",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LIWG,BRENNHOLM,9268655,"H-1 BN",,"LC 2715","OA 75","HP 6870",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LIWG,BRENNHOLM,9268655,"H-1 BN",,"LC 2715","OA 75","HP 6870",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LIWG,BRENNHOLM,9268655,"H-1 BN",,"LC 2715","OA 75","HP 6870",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LFOA,"ENDRE DYR�Y",9411678,"H-21 F",,"LC 2259","OA 69","HP 6000",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LFOA,"ENDRE DYR�Y",9411678,"H-21 F",,"LC 2259","OA 69","HP 6000",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LFOA,"ENDRE DYR�Y",9411678,"H-21 F",,"LC 2259","OA 69","HP 6000",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LFOA,"ENDRE DYR�Y",9411678,"H-21 F",,"LC 2259","OA 69","HP 6000",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LFOA,"ENDRE DYR�Y",9411678,"H-21 F",,"LC 2259","OA 69","HP 6000",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LMPZ,KROSSFJORD,9307891,"H-69 S",,"LC 1526","OA 62","HP 4270",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LMPZ,KROSSFJORD,9307891,"H-69 S",,"LC 1526","OA 62","HP 4270",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LMPZ,KROSSFJORD,9307891,"H-69 S",,"LC 1526","OA 62","HP 4270",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LMPZ,KROSSFJORD,9307891,"H-69 S",,"LC 1526","OA 62","HP 4270",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LMPZ,KROSSFJORD,9307891,"H-69 S",,"LC 1526","OA 62","HP 4270",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LCOV,"MORTEN EINAR",9621974,"H-140 AV",,"LC 1825","OA 64","HP 6000",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LCOV,"MORTEN EINAR",9621974,"H-140 AV",,"LC 1825","OA 64","HP 6000",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LCOV,"MORTEN EINAR",9621974,"H-140 AV",,"LC 1825","OA 64","HP 6000",Yes,CAP,02-JAN-25,31-DEC-25
NOR,NOR,LCOV,"MORTEN EINAR",9621974,"H-140 AV",,"LC 1825","OA 64","HP 6000",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LCOV,"MORTEN EINAR",9621974,"H-140 AV",,"LC 1825","OA 64","HP 6000",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LMAC,"ARCTIC SWAN",9258739,"F-25 A",,"LC 2580","OA 64","HP 8158",Yes,XDS,02-JAN-25,31-DEC-25
NOR,NOR,LESG,HAVST�L,9429728,"M-300 A",,"LC 2943","OA 72","HP 8046",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LESG,HAVST�L,9429728,"M-300 A",,"LC 2943","OA 72","HP 8046",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LESG,HAVST�L,9429728,"M-300 A",,"LC 2943","OA 72","HP 8046",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LHBQ,"SILLE MARIE",9946104,"AG-2 K",,"LC 2126","OA 66","HP 3915",Yes,HER,04-AUG-25,31-DEC-25
NOR,NOR,LHBQ,"SILLE MARIE",9946104,"AG-2 K",,"LC 2126","OA 66","HP 3915",Yes,CAP,04-AUG-25,31-DEC-25
NOR,NOR,LHBQ,"SILLE MARIE",9946104,"AG-2 K",,"LC 2126","OA 66","HP 3915",Yes,HOM,02-JAN-25,31-DEC-25
NOR,NOR,LHBQ,"SILLE MARIE",9946104,"AG-2 K",,"LC 2126","OA 66","HP 3915",Yes,XDS,02-JAN-25,31-DEC-25
NOR,NOR,LHBQ,"SILLE MARIE",9946104,"AG-2 K",,"LC 2126","OA 66","HP 3915",Yes,MAC,04-AUG-25,31-DEC-25
NOR,NOR,LFUZ,HAVSKJER,9851165,"M-400 A",,"LC 3497","OA 80","HP 9375",Yes,HER,02-JAN-25,31-DEC-25
NOR,NOR,LFUZ,HAVSKJER,9851165,"M-400 A",,"LC 3497","OA 80","HP 9375",Yes,WHB,02-JAN-25,31-DEC-25
NOR,NOR,LFUZ,HAVSKJER,9851165,"M-400 A",,"LC 3497","OA 80","HP 9375",Yes,MAC,02-JAN-25,31-DEC-25
NOR,NOR,LFXX,VIKAN�Y,9882011,"N-210 B�",,"LC 911","OA 44","HP 2575",Yes,MAC,02-JAN-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,HAD,20-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,HER,20-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,MAC,20-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,REB,20-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,WHB,20-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,WHB,15-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,REB,15-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,MAC,15-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,HER,15-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,XDS,20-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,XDS,15-AUG-25,31-DEC-25
PAN,PAN,3E8484,HARENGUS,8920983,8920983,FO,"LC 5084","OA 103","KW 4045",Yes,HAD,15-AUG-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,WHB,02-APR-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,REB,02-APR-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,MAC,02-APR-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,HER,02-APR-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,HAD,02-APR-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,XDS,20-AUG-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,HAD,20-AUG-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,HER,20-AUG-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,MAC,20-AUG-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,HAD,03-JUL-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,WHB,20-AUG-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,REB,20-AUG-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,WHB,03-JUL-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,REB,03-JUL-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,XDS,03-JUL-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,XDS,02-APR-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,HER,03-JUL-25,31-DEC-25
PAN,PAN,3FPV3,"FRIO GALICIA",9143752,9143752,FO,"LC 8917","OA 135","KW 9627",Yes,MAC,03-JUL-25,31-DEC-25
PAN,PAN,3E9081,SCOMBRUS,8819275,8819275,FO,"LC 5084","OA 103","KW 4045",Yes,HER,11-AUG-25,31-DEC-25
PAN,PAN,3E9081,SCOMBRUS,8819275,8819275,FO,"LC 5084","OA 103","KW 4045",Yes,HAD,11-AUG-25,31-DEC-25
PAN,PAN,3E9081,SCOMBRUS,8819275,8819275,FO,"LC 5084","OA 103","KW 4045",Yes,REB,11-AUG-25,31-DEC-25
PAN,PAN,3E9081,SCOMBRUS,8819275,8819275,FO,"LC 5084","OA 103","KW 4045",Yes,WHB,11-AUG-25,31-DEC-25
PAN,PAN,3E9081,SCOMBRUS,8819275,8819275,FO,"LC 5084","OA 103","KW 4045",Yes,XDS,11-AUG-25,31-DEC-25
PAN,PAN,3E9081,SCOMBRUS,8819275,8819275,FO,"LC 5084","OA 103","KW 4045",Yes,MAC,11-AUG-25,31-DEC-25
PAN,PAN,3EJD5,"AVUNDA REEFER",9072824,9072824,FO,"LC 7313","OA 125","KW 7060",Yes,HER,04-JUL-25,31-DEC-25
PAN,PAN,3EJD5,"AVUNDA REEFER",9072824,9072824,FO,"LC 7313","OA 125","KW 7060",Yes,MAC,04-JUL-25,31-DEC-25
PAN,PAN,3EJD5,"AVUNDA REEFER",9072824,9072824,FO,"LC 7313","OA 125","KW 7060",Yes,REB,04-JUL-25,31-DEC-25
PAN,PAN,3EJD5,"AVUNDA REEFER",9072824,9072824,FO,"LC 7313","OA 125","KW 7060",Yes,WHB,04-JUL-25,31-DEC-25
PAN,PAN,3EJD5,"AVUNDA REEFER",9072824,9072824,FO,"LC 7313","OA 125","KW 7060",Yes,HAD,04-JUL-25,31-DEC-25
PAN,PAN,3EJD5,"AVUNDA REEFER",9072824,9072824,FO,"LC 7313","OA 125","KW 7060",Yes,XDS,04-JUL-25,31-DEC-25
PAN,PAN,3EGZ,"BOYANG BERING",9851191,9851191,FO,"LC 6592","OA 127","KW 4550",Yes,HAD,11-JUN-25,31-DEC-25
PAN,PAN,3EGZ,"BOYANG BERING",9851191,9851191,FO,"LC 6592","OA 127","KW 4550",Yes,HER,11-JUN-25,31-DEC-25
PAN,PAN,3EGZ,"BOYANG BERING",9851191,9851191,FO,"LC 6592","OA 127","KW 4550",Yes,MAC,11-JUN-25,31-DEC-25
PAN,PAN,3EGZ,"BOYANG BERING",9851191,9851191,FO,"LC 6592","OA 127","KW 4550",Yes,REB,11-JUN-25,31-DEC-25
PAN,PAN,3EGZ,"BOYANG BERING",9851191,9851191,FO,"LC 6592","OA 127","KW 4550",Yes,WHB,11-JUN-25,31-DEC-25
PAN,PAN,3EGZ,"BOYANG BERING",9851191,9851191,FO,"LC 6592","OA 127","KW 4550",Yes,XDS,11-JUN-25,31-DEC-25
PAN,PAN,3FWY6,PROCYON,9151113,9151113,FO,"LC 9083","OA 135","KW 9627",Yes,MAC,15-MAY-25,31-DEC-25
PAN,PAN,3FWY6,PROCYON,9151113,9151113,FO,"LC 9083","OA 135","KW 9627",Yes,HAD,15-MAY-25,31-DEC-25
PAN,PAN,3FWY6,PROCYON,9151113,9151113,FO,"LC 9083","OA 135","KW 9627",Yes,HER,15-MAY-25,31-DEC-25
PAN,PAN,3FWY6,PROCYON,9151113,9151113,FO,"LC 9083","OA 135","KW 9627",Yes,WHB,15-MAY-25,31-DEC-25
PAN,PAN,3FWY6,PROCYON,9151113,9151113,FO,"LC 9083","OA 135","KW 9627",Yes,XDS,15-MAY-25,31-DEC-25
PAN,PAN,3FWY6,PROCYON,9151113,9151113,FO,"LC 9083","OA 135","KW 9627",Yes,REB,15-MAY-25,31-DEC-25
PAN,PAN,3EFL4,INVINCIBLE,9181170,9181170,FO,"LC 1053","OA 141","KW 11915",Yes,WHB,02-MAY-25,31-DEC-25
PAN,PAN,3EFL4,INVINCIBLE,9181170,9181170,FO,"LC 1053","OA 141","KW 11915",Yes,REB,02-MAY-25,31-DEC-25
PAN,PAN,3EFL4,INVINCIBLE,9181170,9181170,FO,"LC 1053","OA 141","KW 11915",Yes,HAD,02-MAY-25,31-DEC-25
PAN,PAN,3EFL4,INVINCIBLE,9181170,9181170,FO,"LC 1053","OA 141","KW 11915",Yes,HER,02-MAY-25,31-DEC-25
PAN,PAN,3EFL4,INVINCIBLE,9181170,9181170,FO,"LC 1053","OA 141","KW 11915",Yes,MAC,02-MAY-25,31-DEC-25
PAN,PAN,3EFL4,INVINCIBLE,9181170,9181170,FO,"LC 1053","OA 141","KW 11915",Yes,XDS,02-MAY-25,31-DEC-25
PAN,PAN,HOA7580,"ORANGE ICE",9797917,9797917,FO,"LC 7139","OA 131","KW 4440",Yes,HER,31-MAR-25,31-DEC-25
PAN,PAN,HOA7580,"ORANGE ICE",9797917,9797917,FO,"LC 7139","OA 131","KW 4440",Yes,HAD,31-MAR-25,31-DEC-25
PAN,PAN,HOA7580,"ORANGE ICE",9797917,9797917,FO,"LC 7139","OA 131","KW 4440",Yes,REB,31-MAR-25,31-DEC-25
PAN,PAN,HOA7580,"ORANGE ICE",9797917,9797917,FO,"LC 7139","OA 131","KW 4440",Yes,WHB,31-MAR-25,31-DEC-25
PAN,PAN,HOA7580,"ORANGE ICE",9797917,9797917,FO,"LC 7139","OA 131","KW 4440",Yes,XDS,31-MAR-25,31-DEC-25
PAN,PAN,HOA7580,"ORANGE ICE",9797917,9797917,FO,"LC 7139","OA 131","KW 4440",Yes,MAC,31-MAR-25,31-DEC-25
RUS,RUS,UBNW8,"VASILIY FILIPPOV",8607191,MK5119,TO,"LC 7765","OA 121","KW 5300",Yes,HER,26-JUN-25,31-DEC-25
RUS,RUS,UBNW8,"VASILIY FILIPPOV",8607191,MK5119,TO,"LC 7765","OA 121","KW 5300",Yes,XDS,26-JUN-25,31-DEC-25
RUS,RUS,UBNW8,"VASILIY FILIPPOV",8607191,MK5119,TO,"LC 7765","OA 121","KW 5300",Yes,WHB,26-JUN-25,31-DEC-25
RUS,RUS,UBNW8,"VASILIY FILIPPOV",8607191,MK5119,TO,"LC 7765","OA 121","KW 5300",Yes,REB,26-JUN-25,31-DEC-25
RUS,RUS,UBNW8,"VASILIY FILIPPOV",8607191,MK5119,TO,"LC 7765","OA 121","KW 5300",Yes,MAC,26-JUN-25,31-DEC-25
RUS,RUS,UBGR3,KEM,8413370,SP5018,TO,"LC 2545","OA 69","KW 4920",Yes,XDS,03-JUN-25,31-DEC-25
RUS,RUS,UBAK,VITYAZ,8606654,MK0074,TO,"LC 1896","OA 63","KW 2160",Yes,HER,19-MAR-25,31-DEC-25
RUS,RUS,UBAK,VITYAZ,8606654,MK0074,TO,"LC 1896","OA 63","KW 2160",Yes,REB,19-MAR-25,31-DEC-25
RUS,RUS,UBAK,VITYAZ,8606654,MK0074,TO,"LC 1896","OA 63","KW 2160",Yes,MAC,19-MAR-25,31-DEC-25
RUS,RUS,UIOL,OBELIAI,8522286,M0073,TO,"LC 1895","OA 63","KW 2160",Yes,HER,19-MAR-25,31-DEC-25
RUS,RUS,UIOL,OBELIAI,8522286,M0073,TO,"LC 1895","OA 63","KW 2160",Yes,MAC,19-MAR-25,31-DEC-25
RUS,RUS,UIOL,OBELIAI,8522286,M0073,TO,"LC 1895","OA 63","KW 2160",Yes,REB,19-MAR-25,31-DEC-25
RUS,RUS,UFXX,BOOTES,8620179,MK0079,TO,"LC 1937","PP 63","KW 2160",Yes,REB,19-MAR-25,31-DEC-25
RUS,RUS,UFXX,BOOTES,8620179,MK0079,TO,"LC 1937","PP 63","KW 2160",Yes,MAC,19-MAR-25,31-DEC-25
RUS,RUS,UFXX,BOOTES,8620179,MK0079,TO,"LC 1937","PP 63","KW 2160",Yes,HER,19-MAR-25,31-DEC-25
RUS,RUS,UBCC5,"NORTHERN EAGLE",9128348,MK0557,TO,"LC 2134","OA 61","KW 3000",Yes,XDS,19-MAR-25,31-DEC-25
RUS,RUS,UEUP,"KAPITAN DURACHENKO",9108336,MK0407,TO,"LC 1982","OA 59","KW 2960",Yes,XDS,19-MAR-25,31-DEC-25
RUS,RUS,UARA7,"FRIO NEREUS",9076258,,FO,"LC 6964","OA 134","KW 5100",Yes,REB,21-FEB-25,31-DEC-25
RUS,RUS,UARA7,"FRIO NEREUS",9076258,,FO,"LC 6964","OA 134","KW 5100",Yes,XDS,21-FEB-25,31-DEC-25
RUS,RUS,UARA7,"FRIO NEREUS",9076258,,FO,"LC 6964","OA 134","KW 5100",Yes,MAC,21-FEB-25,31-DEC-25
RUS,RUS,UARA7,"FRIO NEREUS",9076258,,FO,"LC 6964","OA 134","KW 5100",Yes,WHB,21-FEB-25,31-DEC-25
RUS,RUS,UARA7,"FRIO NEREUS",9076258,,FO,"LC 6964","OA 134","KW 5100",Yes,HAD,21-FEB-25,31-DEC-25
RUS,RUS,UARA7,"FRIO NEREUS",9076258,,FO,"LC 6964","OA 134","KW 5100",Yes,HER,21-FEB-25,31-DEC-25
RUS,RUS,UCRZ,"FRIO FORWIN",9076260,,FO,"LC 6964","OA 134","KW 5100",Yes,HAD,21-FEB-25,31-DEC-25
RUS,RUS,UCRZ,"FRIO FORWIN",9076260,,FO,"LC 6964","OA 134","KW 5100",Yes,MAC,21-FEB-25,31-DEC-25
RUS,RUS,UCRZ,"FRIO FORWIN",9076260,,FO,"LC 6964","OA 134","KW 5100",Yes,REB,21-FEB-25,31-DEC-25
RUS,RUS,UCRZ,"FRIO FORWIN",9076260,,FO,"LC 6964","OA 134","KW 5100",Yes,WHB,21-FEB-25,31-DEC-25
RUS,RUS,UCRZ,"FRIO FORWIN",9076260,,FO,"LC 6964","OA 134","KW 5100",Yes,XDS,21-FEB-25,31-DEC-25
RUS,RUS,UCRZ,"FRIO FORWIN",9076260,,FO,"LC 6964","OA 134","KW 5100",Yes,HER,21-FEB-25,31-DEC-25
