"NPFC Vessel_id",flag_state,vessel_name,previous_name,registration_no,"Previous Registration",port_of_registry,"Previous Port(s) of Registry",imo,previous_flag,call_sign,mmsi,communication_details,vessel_type,crew,type_of_fishing_method,type_of_length,length,unit_length,type_of_depth,depth,unit_depth,type_of_beam,beam,unit_beam_depth,tonnage,tonnage_type,power_of_engine,unit_engine,fish_hold_capacity,freezer_capacity,freezer_type,unit_freezer
576,China,MINGHUA,,(ZHE)CHUANDENG(JI)(2024)FT-200298,,Zhoushan,,8775259,,BZ7UI,412699210,"C: 441220125  Satelite-based Telephony: telephone: 17498500143","Stick-held dip netters (NS), Hand liner vessels (LH)",50,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",66.68,Meters,"Moulded Depth",7.00,Meters,"Moulded Breadth",11.10,Meters,1273.00,"Gross Register Tonnage (GRT)",1324.00,"Kilowatts (kW)",1250.00m³,45,"Air Blast","Tons / Day"
577,China,MINGMAO,,(ZHE)CHUANDENG(JI)(2024)FT-200299,,Zhoushan,,8775261,,BZ8UI,412699220,"C: 441203919  Satelite-based Telephony: telephone: 17498500141","Stick-held dip netters (NS), Hand liner vessels (LH)",54,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",66.68,Meters,"Moulded Depth",7.00,Meters,"Moulded Breadth",11.10,Meters,1273.00,"Gross Register Tonnage (GRT)",1324.00,"Kilowatts (kW)",1250.00m³,45,"Air Blast","Tons / Day"
1076,China,MINGZHOU622,,"(ZHE)CHUAN  DENG (JI)(2023)FT-200158",,Zhoushan,,8774944,,BZV1U,412420958,"Satelite-based Telephony: 17498500751","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Registered Length",44.98,Meters,,4.00,Meters,"Moulded Breadth",8.00,Meters,552.00,"Gross Register Tonnage (GRT)",993.00,"Kilowatts (kW)",396.70m³,27,Ice,"Tons / Day"
1488,China,MINGZHOU8,,"(ZHE)CHUAN  DENG (JI)(2022)FT-200101",,Zhoushan,,8774762,,BZ9VN,412420472,"c-441302519              Ｎ－ＳＴＡＲ-17498500752","Hand liner vessels (LH)",38,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",59.67,Meters,,6.20,Meters,"Moulded Breadth",9.80,Meters,946.00,"Gross Register Tonnage (GRT)",1400.00,"Kilowatts (kW)",815.93m³,,,
830,China,MINGZHOU839,,(ZHE)CHUANGENG(JI)(2021)FT-200122,,Zhoushan,,9832901,,BZW7M,412421083,"C: 441203171  Satelite-based Telephony: 17498500750","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Between Perpendiculars (LPP)",52.56,Meters,,4.20,Meters,"Moulded Breadth",8.50,Meters,715.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",658.21m³,20,Ice,"Tons / Day"
1964,China,"NING FENG LENG 2",,17DJ0914155,,Zhoushan,,1026697,,BPND7,413580480,"Satelite-based telephony  telephone:17499951519","FISH CARRIERS AND REEFERS (FO)",60,,"Length Overall (LOA)",157.30,Meters,"Moulded Depth",13.70,Meters,"Moulded Breadth",23.20,Meters,13032.00,"Gross Register Tonnage (GRT)",9480.00,"Kilowatts (kW)",18462.50m³,,,
1973,China,"NING FENG LENG 6",,17DJ0914221,,Zhoushan,,1046386,,BPXB2,413607450,"Satelite-based telephony  telephone: 00870773254098","FISH CARRIERS AND REEFERS (FO)",46,,"Length Overall (LOA)",157.60,Meters,"Moulded Depth",13.70,Meters,"Moulded Breadth",23.20,Meters,13625.00,"Gross Register Tonnage (GRT)",8833.00,"Kilowatts (kW)",18462.49m³,,,
1738,China,"NING TAI 11",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200063",,Zhoushan,,8778641,,BZ3VL,412420503,"Satelite-based telephony17498504932    Other data service/deveicesHX-100","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,496.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",640.36m³,,,
1563,China,"NING TAI 12",,"(ZHE) CHUAN  DENG (JI)(2023)FT-200209",,Zhoushan,,8778615,,BZV2O,412420925,010-51546022,"Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.96,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.00,Meters,470.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",379.13m³,,,
1605,China,"NING TAI 17",,"(ZHE) CHUAN  DENG (JI)(2022)FT-200098",,Zhoushan,,8778653,,BZ8VT,412420804,"Satelite-based telephony  17498503665","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",420.54m³,,,
1739,China,"NING TAI 18",,(ZHE)CHUANDENG(JI)(2022)FT-200014,,Zhoushan,,8778665,,BZ4VL,412420494,"Satelite-based telephony17498500880    Other data service/deveicesTT-3038G","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,496.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",420.54m³,,,
1660,China,"NING TAI 19",,(ZHE)CHUANDENG(JI)(2021)FT-200046,,Zhoushan,,8780058,,BZ5VL,412420468,"Satelite-basedtelephony  17495803248","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,496.00,"Gross Register Tonnage (GRT)",551.00,"Kilowatts (kW)",328.00m³,,,
1567,China,"NING TAI 21",,"(ZHE) CHUAN  DENG (JI)(2023)FT-200210",,Zhoushan,,8778706,,BZV3O,412420926,010-89977383,"Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.96,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.00,Meters,470.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",379.13m³,,,
1603,China,"NING TAI 22",,"(ZHE) CHUAN  DENG (JI)(2023)FT-200224",,Zhoushan,,8778718,,BZV4O,412420927,"Satelite-based telephony  010-89977327","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.96,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.00,Meters,470.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",379.13m³,,,
1649,China,"NING TAI 26",,"(ZHE)CHUAN  DENG (JI)(2021)FT-200118",,Zhoushan,,8782757,,BZ6VL,412420469,"Satelite-based telephony17498504548","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,496.00,"Gross Register Tonnage (GRT)",551.00,"Kilowatts (kW)",328.46m³,,,
1564,China,"NING TAI 27",,"(ZHE) CHUAN  DENG (JI)(2023)FT-200211",,Zhoushan,,8778720,,BZV5O,412420928,17498500929,"Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.96,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.00,Meters,470.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",379.13m³,,,
1266,China,"NING TAI 28",,"(ZHE)CHUAN DENG (JI)(2020)FT-200140",,Fuzhou,,9870135,,BZ6VQ,412420653,"Satelite-based telephony-17498501352","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",59.67,Meters,,6.20,Meters,"Moulded Breadth",9.80,Meters,1471.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",815.93m³,,,
1896,China,"NING TAI 35",,"(ZHE)CHUAN  DENG (JI)(2023)FT-200196",,Zhoushan,,8778732,,BZ5UV,412420252,"Satelite-based telephony  telephone: 17498500942","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,478.00,"Gross Tonnage (GT)",698.00,"Kilowatts (kW)",400.91m³,,,
1758,China,"NING TAI 38",,"(ZHE)CHUAN  DENG (JI)(2023)FT-200184",,Zhoushan,,8779047,,BZ7VL,412420504,"Satelite-basedtelephony17498504932    Otherdataservice/deveicesHX-100","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,496.00,"Gross Register Tonnage (GRT)",735.00,"Kilowatts (kW)",640.00m³,,,
1604,China,"NING TAI 5",,"(ZHE) CHUAN  DENG (JI)(2022)FT-200116",,Zhoushan,,8777647,,BZ6VT,412420803,"Satelite-based telephony  010-69613962","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",420.54m³,,,
1521,China,"NING TAI 52",,"(ZHE)CHUAN  DENG (JI)(2023)FT-200059",,Zhoushan,,9859284,,BZUA6,412421114,"Satelite-based telephony - 17498500950","Hand liner vessels (LH)",42,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",67.07,Meters,"Draft / Draught",6.95,Meters,"Moulded Breadth",11.00,Meters,1345.00,"Gross Register Tonnage (GRT)",1750.00,"Kilowatts (kW)",1361.77m³,,,
1522,China,"NING TAI 55",,(ZHE)CHUANDENG(JI)(2020)FT-200153,,Zhoushan,,8779059,,BZV8Z,412421033,"Satelite-based telephony:17498500920","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.20,Meters,611.00,"Gross Register Tonnage (GRT)",993.00,"Kilowatts (kW)",652.62m³,,,
1905,China,"NING TAI 57",,"(ZHE)CHUAN  DENG (JI)(2022)FT-200113",,Zhoushan,,8779073,,BZ9VR,412420624,"Satelite-based telephony  telephone: 17498500838","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",59.62,Meters,"Moulded Depth",6.20,Meters,"Moulded Breadth",9.80,Meters,955.00,"Gross Register Tonnage (GRT)",1400.00,"Kilowatts (kW)",816.00m³,,,
1728,China,"NING TAI 58",,"(ZHE)CHUAN  DENG (JI)(2023)FT-200079",,Zhoushan,,8779085,,BZ7VQ,412420611,"Ｃ441218476    Satelite-based telephony17495800810","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",57.50,Meters,"Moulded Depth",6.20,Meters,"Moulded Breadth",9.80,Meters,950.00,"Gross Register Tonnage (GRT)",1400.00,"Kilowatts (kW)",1044.64m³,,,
1903,China,"NING TAI 6",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200171","(ZHE)CHUAN  DENG (JI)(2019)FT-200180",Zhoushan,,8777659,,BZ4VF,412420428,"telephone: 17498500879","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",328.46m³,,,
1574,China,"NING TAI 615","JIN HAI 898","(ZHE)CHUANDENG (JI)(2020)FT-200132",,Zhoushan,,8776423,,BZ8VF,412420423,"Satelite-based telephony  17498540227","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",328.46m³,,,
1416,China,"NING TAI 616",,"(ZHE)CHUAN  DENG (JI)(2022)FT-200149",,Zhoushan,,9893620,,BZVE4,412549049,"Satelite-based telephony-17498501065","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",67.07,Meters,,6.95,Meters,"Moulded Breadth",11.00,Meters,1362.00,"Gross Register Tonnage (GRT)",1750.00,"Kilowatts (kW)",1150.41m³,,,
1854,China,"NING TAI 65",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200152","(ZHE)CHUAN DENG(JI)(2019)FT-200171",Zhoushan,,8778500,,BZV7O,412420929,"Ｃ441200328  Satelite-based telephony17498500878","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",328.78m³,,,
1900,China,"NING TAI 66",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200293",,Zhoushan,,8778512,,BZV5T,412420955,"Satelite-based telephony  telephone: 17498500949","Hand liner vessels (LH)",37,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.20,Meters,655.00,"Gross Register Tonnage (GRT)",993.00,"Kilowatts (kW)",616.54m³,,,
1602,China,"NING TAI 69",,"(ZHE) CHUAN  DENG (JI)(2024)FT-200083",,Zhoushan,,8778524,,BZV8O,412420931,"Satelite-based telephony  17498500946","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",328.46m³,,,
1901,China,"NING TAI 7",,"(ZHE)CHUAN  DENG (JI)(2022)FT-200009",,,,8777661,,BZ5VF,412420421,"Satelite-based telephony  telephone: 17498500818","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",328.39m³,,,
1523,China,"NING TAI 75",,"(ZHE) CHUAN  DENG (JI)(2025)FT-200052",,Zhoushan,,9821548,,BZV9Z,412421013,"Satelite-based telephony：17498500839","Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.20,Meters,615.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",490.82m³,,,
400,China,"NING TAI 78",,(ZHE)CHUANDENG(JI)(2020)FT-200155,,Zhoushan,,9821043,,BZW5A,412421015,"Satelite-based Telephony: 17498500846","Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.20,Meters,617.00,"Gross Register Tonnage (GRT)",1000.00,"Horse Power (hp)",718.43m³,10,Ice,"Tons / Day"
1828,China,"NING TAI 85",,(ZHE)CHUANDENG(JI)(2020)FT-200101,,Zhoushan,,8778677,,BZV9W,412420981,"Ｃ441302253  Satelite-basedtelephony17498500878","Hand liner vessels (LH)",37,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.20,Meters,650.00,"Gross Register Tonnage (GRT)",993.00,"Kilowatts (kW)",494.76m³,,,
1902,China,"NING TAI 87",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200064",,Zhoushan,,8778689,,BZV9O,412420932,"Satelite-based telephony  telephone: 010-53458023","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",328.46m³,,,
1753,China,"NING TAI 88",,"(ZHE)CHUAN  DENG (JI)(2022)FT-200114",,Zhoushan,,9842140,,BZW8C,412421028,"Satelite-based telephony17498504932    Other data service/deveicesTT6140","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.96,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.00,Meters,471.00,"Gross Register Tonnage (GRT)",828.00,"Kilowatts (kW)",430.51m³,,,
1524,China,"NING TAI 89",,"(ZHE) CHUAN  DENG (JI)(2024)FT-200294",,Zhoushan,,8778691,,BZV6T,412420957,"Satelite-based telephony:010-53458403","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.00,Meters,653.00,"Gross Register Tonnage (GRT)",993.00,"Kilowatts (kW)",568.24m³,,,
1388,China,"NING TAI 97",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200085",,Zhoushan,,9890305,,BZUB3,412549048,"Satelite-based telephony-17498500990","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",62.45,Meters,,6.20,Meters,"Moulded Breadth",10.00,Meters,1096.00,"Gross Register Tonnage (GRT)",1471.00,"Kilowatts (kW)",815.08m³,,,
1417,China,"NING TAI LENG 5",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200107",,Zhoushan,,9893694,,BZU7R,412549032,"Satelite-based telephony-17498503167","FISH CARRIERS AND REEFERS (FO)",30,,"Length Overall (LOA)",118.34,Meters,,10.80,Meters,"Moulded Breadth",18.20,Meters,6268.00,"Gross Register Tonnage (GRT)",5220.00,"Kilowatts (kW)",10341.03m³,,,
1320,China,"NING TAI LENG 8",,"(ZHE)CHUAN  DENG (JI)(2023)FT-200223",,Zhoushan,,9882085,,BZU8R,412549015,"Satelite-based telephony-17498500150","FISH CARRIERS AND REEFERS (FO)",30,,"Length Overall (LOA)",118.34,Meters,,10.80,Meters,"Moulded Breadth",18.20,Meters,6268.00,"Gross Register Tonnage (GRT)",5220.00,"Kilowatts (kW)",10350.88m³,,,
1925,China,NINGFENGLENG1,,17DJ0863941,CN20221505153,Zhoushan,,9995131,,BPIX8,413548140,"Satelite-based telephony  telephone: 17499951366","FISH CARRIERS AND REEFERS (FO)",60,,"Length Overall (LOA)",157.30,Meters,"Moulded Depth",13.70,Meters,"Moulded Breadth",23.20,Meters,13032.00,"Gross Register Tonnage (GRT)",9480.00,"Kilowatts (kW)",18462.50m³,,,
1573,China,"NINGTAI  77",,"(ZHE)CHUANDENG (JI)(2022)FT-200200",,Zhoushan,,8778574,,BZV2Q,412420933,"Satelite-based telephony  17497040406","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,498.00,"Gross Register Tonnage (GRT)",662.00,"Kilowatts (kW)",328.00m³,,,
1904,China,"NINGTAI 15",,"(ZHE)CHUAN  DENG (JI)(2019)FT-200011",,Zhoushan,,9871658,,BZVA4,412549012,"Satelite-based telephony  telephone: 17498500460","Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",54.27,Meters,"Moulded Depth",5.90,Meters,"Moulded Breadth",8.80,Meters,752.00,"Gross Register Tonnage (GRT)",725.00,"Kilowatts (kW)",574.80m³,,,
384,China,"NINGTAI 62",,"(ZHE)CHUAN  DENG (JI)(2023)FT-200077",,Zhoushan,,8778562,,BZ5VY,412420855,"Satelite-based Telephony: 17498500945","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.96,Meters,"Moulded Depth",3.98,Meters,"Moulded Breadth",8.00,Meters,479.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",323.88m³,16,Ice,"Tons / Day"
833,China,NINGTAI1,,(ZHE)CHUANDENG(JI)(2024)FT-200035,,Zhoushan,,8777623,,BZ6VB,412420243,"Satelite-based Telephony: 00870-764939483","Hand liner vessels (LH)",42,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,453.00,"Gross Register Tonnage (GRT)",698.00,"Kilowatts (kW)",312.52m³,8,Ice,"Tons / Day"
834,China,NINGTAI2,,(ZHE)CHUANDENG(JI)(2024)FT-200036,,Zhoushan,,8777635,,BZ7VB,412420244,"Satelite-based Telephony: 00870-764939479","Hand liner vessels (LH)",42,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,453.00,"Gross Register Tonnage (GRT)",698.00,"Kilowatts (kW)",313.52m³,8,Ice,"Tons / Day"
1696,China,NINGTAI51,,"(ZHE)CHUAN  DENG (JI)(2024)FT-200151",(ZHE)CHUANDENG(JI)(2019)FT-200177,,,9867451,,BZUJ5,412421131,"Ｃ441203696  Satelite-based telephony17498520021","Hand liner vessels (LH)",38,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",57.75,Meters,"Moulded Depth",4.30,Meters,"Moulded Breadth",8.50,Meters,731.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",766.63m³,,,
1888,China,NINGTAI601,,"(ZHE)CHUANDENG (JI)(2022)FT-200219",,Zhoushan,,9993004,,BZSF,412322110,"Satelite-based telephony  telephone: 17498505966","Hand liner vessels (LH)",32,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",4.20,Meters,"Moulded Breadth",8.30,Meters,610.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",536.73m³,,,
383,China,NINGTAI61,,"(ZHE)CHUAN  DENG (JI)(2023)FT-200076",,Zhoushan,,8778550,,BZ4VY,412420854,"Satelite-based Telephony: 17498500805","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",51.62,Meters,"Moulded Depth",3.98,Meters,"Moulded Breadth",8.00,Meters,479.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",323.88m³,16,Ice,"Tons / Day"
1616,China,NINGTAI71,,(ZHE)CHUANDENG(JI)(2020)FT-200115,,Zhoushan,,8778536,,BZV8W,412420979,"Ｃ441202150    Satelite-based telephony010-53829133","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.20,Meters,611.00,"Gross Register Tonnage (GRT)",993.00,"Kilowatts (kW)",652.62m³,,,
1612,China,NINGTAI717,"RUN DA 608",(ZHE)CHUANDENG(JI)(2020)FT-200092,,Zhoushan,,8778770,,BZ4VJ,412549269,"C:441218582  Satelite-based telephony17498503879","Hand liner vessels (LH)",42,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",53.45,Meters,"Moulded Depth",6.00,Meters,"Moulded Breadth",8.60,Meters,732.00,"Gross Register Tonnage (GRT)",698.00,"Kilowatts (kW)",516.90m³,,,
835,China,NINGTAI72,,(ZHE)CHUANDENG(JI)(2022)FT-200091,,Zhoushan,,9831593,,BZW7C,412421027,"Satelite-based Telephony: 00870-761123660","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",52.30,Meters,,4.00,Meters,"Moulded Breadth",8.20,Meters,636.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",684.13m³,20,Ice,"Tons / Day"
405,China,NINGTAI8,,(ZHE)CHUANDENG(JI)(2020)FT-200114,,Zhoushan,,8778639,,BZ1VL,412420501,"Satelite-based Telephony: 17497025920  Ｃ441300369","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,496.00,"Gross Register Tonnage (GRT)",551.00,"Kilowatts (kW)",640.36m³,16,Ice,"Tons / Day"
1566,China,NINGTAI81,,(ZHE)CHUANDENG(JI)(2020)FT-200154,,Zhoushan,,9821055,,BZW6A,412421016,17498500951,"Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.20,Meters,617.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",718.43m³,,,
1659,China,NINGTAI815,,(ZHE)CHUANDENG(JI)(2020)FT-200151,,Zhoushan,,9925564,,BZ4VI,412549301,"Satelite-based telephony  17498504932","Hand liner vessels (LH)",37,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",59.98,Meters,"Moulded Depth",6.20,Meters,"Moulded Breadth",9.80,Meters,1016.00,"Gross Register Tonnage (GRT)",1471.00,"Kilowatts (kW)",594.59m³,,,
